FID,OBJECTID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGIT,F5_2_STACK,F5_3_WATER,F5_4_UNDER,F5_4_1_UND,F5_4_2_UND,F5_5_1_LAN,F5_5_1A_RC,F5_5_1B_OT,F5_5_2_LAN,F5_5_3_SUR,F5_5_3A_RC,F5_5_3B_Ot,F5_5_4_OTH,ON_SITE_RE,F6_1_POTW_,F6_1_POT_1,F6_1_POT_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEA,F8_1A_ON_S,F8_1B_ON_S,F8_1C_OFF_,F8_1D_OFF_,F8_2_ENERG,F8_3_ENERG,F8_4_RECYC,F8_5_RECYC,F8_6_TREAT,F8_7_TREAT,PROD__WAST,F8_8_ONE_T,PROD_RATIO,F8_9_PRODU,PARENT_COM,PARENT_C_1,Field110,FID_1,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,OID_,Field1,GEOID,GEO_label,total_x,under_50,from_50_to,from_75_to,from_100_t,from_125_t,from_150_t,from_175_t,from_185_t,from_200_u,below_200,fraction_b,over_30_un,total_y,not_Hispan,non_HL_whi,non_HL_Bla,non_HL_AIA,non_HL_Asi,non_HL_NHO,non_HL_oth,non_HL_2_p,HL,HL_white,HL_Black,HL_AIAN,HL_Asian,HL_NHOPI,HL_other,HL_2_plus,percent_wh,percent_Bl,percent_HL,percent_AI,percent_As,percent_NH,percent_ot,GEOID2_Tex
358,577,2017,06096HMLTN1HAMI,110000315588.000000000000000,HAMILTON SUNDSTRAND,ONE HAMILTON RD,WINDSOR LOCKS,HARTFORD,CT,6096, , ,41.925474000000001,-72.687404999999998,NO,336,Transportation Equipment, , , , , , ,336413,0,0,0,0,0,1317216182350.000000000000000,PROPYLENE,000115071,29009,NO,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,UNITED TECHNOLOGIES CORP,001344142, ,1641,09,003,476300,9,090034763009,Block Group 9,G5030,S,9428136.000000000000000,0.000000000000000,+41.9241540,-072.6712198,919,920,1500000US090034763009,"Block Group 9, Census Tract 4763, Hartford County, Connecticut",1231,37,0,9,0,9,11,0,0,1165,66,0,no,1231,1207,1128,62,0,8,0,0,9,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090034763009
359,580,2017,06096HMLTN1HAMI,110000315588.000000000000000,HAMILTON SUNDSTRAND,ONE HAMILTON RD,WINDSOR LOCKS,HARTFORD,CT,6096, , ,41.925474000000001,-72.687404999999998,NO,336,Transportation Equipment, , , , , , ,336413,0,0,0,0,0,1317216182330.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,3097.849999999999900,0.800000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,3098.650000000000100,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,3098.650000000000100,0,0,3098.650000000000100,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,3098.650000000000100,0,ACTIVITY,1.010000000000000,UNITED TECHNOLOGIES CORP,001344142, ,1641,09,003,476300,9,090034763009,Block Group 9,G5030,S,9428136.000000000000000,0.000000000000000,+41.9241540,-072.6712198,919,920,1500000US090034763009,"Block Group 9, Census Tract 4763, Hartford County, Connecticut",1231,37,0,9,0,9,11,0,0,1165,66,0,no,1231,1207,1128,62,0,8,0,0,9,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090034763009
360,594,2017,06096HMLTN1HAMI,110000315588.000000000000000,HAMILTON SUNDSTRAND,ONE HAMILTON RD,WINDSOR LOCKS,HARTFORD,CT,6096, , ,41.925474000000001,-72.687404999999998,NO,336,Transportation Equipment, , , , , , ,336413,0,0,0,0,0,1317216182310.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,20.890000000000001,0.004000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,20.893999999999998,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,20.893999999999998,0,0,0.004000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.004000000000000,21,PRODUCTION,1.010000000000000,UNITED TECHNOLOGIES CORP,001344142, ,1641,09,003,476300,9,090034763009,Block Group 9,G5030,S,9428136.000000000000000,0.000000000000000,+41.9241540,-072.6712198,919,920,1500000US090034763009,"Block Group 9, Census Tract 4763, Hartford County, Connecticut",1231,37,0,9,0,9,11,0,0,1165,66,0,no,1231,1207,1128,62,0,8,0,0,9,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090034763009
361,7,2017,06111DVNCD681NM,110002497218.000000000000000,ADVANCED ADHESIVE SYSTEMS INC,681 NORTH MOUNTAIN RD,NEWINGTON,HARTFORD,CT,6111, , ,41.721651999999999,-72.717014000000006,NO,325,Chemicals, , , , , , ,325520,0,0,0,0,0,1317215844630.000000000000000,METHYL METHACRYLATE,000080626,8458,YES,TRI,NO,0,NO,R,Pounds,56.420000000000002,82.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,138.419999999999990,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,8361.100000000000400,0,0,0.000000000000000,0,8361.100000000000400,138.419999999999990,0,0,138.419999999999990,0.000000000000000,0.000000000000000,0,0.000000000000000,7000,0.000000000000000,0.000000000000000,8361.100000000000400,15499.520000000000000,0,PRODUCTION,1.200000000000000,NA, , ,1672,09,003,494500,1,090034945001,Block Group 1,G5030,S,2869631.000000000000000,0.000000000000000,+41.7136287,-072.7141967,1032,1033,1500000US090034945001,"Block Group 1, Census Tract 4945, Hartford County, Connecticut",1057,48,28,0,4,10,12,12,47,896,161,0,no,1105,1022,970,26,0,19,0,0,7,83,65,0,0,0,0,18,0,1,0,0,0,0,0,0,090034945001
362,365,2017,06040TLCNC301HA,110001729363.000000000000000,TILCON CONNECTICUT INC,301 HARTFORD AVE,NEWINGTON,HARTFORD,CT,6111, , ,41.719589999999997,-72.713999999999999,NO,324,Petroleum, , , , , , ,324121,0,0,0,0,0,1317216543710.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.100000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.100000000000000,0,0,0.100000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0,PRODUCTION,0.780000000000000,OLDCASTLE INC,023665045, ,1672,09,003,494500,1,090034945001,Block Group 1,G5030,S,2869631.000000000000000,0.000000000000000,+41.7136287,-072.7141967,1032,1033,1500000US090034945001,"Block Group 1, Census Tract 4945, Hartford County, Connecticut",1057,48,28,0,4,10,12,12,47,896,161,0,no,1105,1022,970,26,0,19,0,0,7,83,65,0,0,0,0,18,0,1,0,0,0,0,0,0,090034945001
363,387,2017,06040TLCNC301HA,110001729363.000000000000000,TILCON CONNECTICUT INC,301 HARTFORD AVE,NEWINGTON,HARTFORD,CT,6111, , ,41.719589999999997,-72.713999999999999,NO,324,Petroleum, , , , , , ,324121,0,0,0,0,0,1317216543710.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,PRODUCTION,0.780000000000000,OLDCASTLE INC,023665045, ,1672,09,003,494500,1,090034945001,Block Group 1,G5030,S,2869631.000000000000000,0.000000000000000,+41.7136287,-072.7141967,1032,1033,1500000US090034945001,"Block Group 1, Census Tract 4945, Hartford County, Connecticut",1057,48,28,0,4,10,12,12,47,896,161,0,no,1105,1022,970,26,0,19,0,0,7,83,65,0,0,0,0,18,0,1,0,0,0,0,0,0,090034945001
364,86,2017,06111TLNTC549CE,110016680279.000000000000000,BEACON INDUSTRIES INC,549 CEDAR ST,NEWINGTON,HARTFORD,CT,6111, , ,41.695030000000003,-72.746910000000000,NO,336,Transportation Equipment, , , , , , ,336412,0,0,0,0,0,1317216110650.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,5.000000000000000,1.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,6.000000000000000,1.300000000000000,0.000000000000000,1.300000000000000,0,0.000000000000000,0.109000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,1.409000000000000,0.000000000000000,0.000000000000000,25827.000000000000000,0,0,25827.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,7.409000000000000,0,0,6.000000000000000,0.490000000000000,0.920000000000000,0,0.000000000000000,0,25827.000000000000000,0.000000000000000,0.000000000000000,25834.410000000000000,0,PRODUCTION,0.880000000000000,NA, , ,1676,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
365,139,2017,06111TLNTC549CE,110016680279.000000000000000,BEACON INDUSTRIES INC,549 CEDAR ST,NEWINGTON,HARTFORD,CT,6111, , ,41.695030000000003,-72.746910000000000,NO,336,Transportation Equipment, , , , , , ,336412,0,0,0,0,0,1317216110670.000000000000000,CHROMIUM,007440473,150060,YES,TRI,YES,1,YES,R,Pounds,5.000000000000000,1.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,6.000000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0,0.000000000000000,0.148000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.348000000000000,0.000000000000000,0.000000000000000,9441.000000000000000,0,0,9441.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,6.348000000000000,0,0,6.000000000000000,0.150000000000000,0.200000000000000,0,0.000000000000000,0,9441.000000000000000,0.000000000000000,0.000000000000000,9447.350000000000400,0,PRODUCTION,0.670000000000000,NA, , ,1676,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
366,307,2017,06111CMPNN68HOL,110000763184.000000000000000,COMPONENT TECHNOLOGIES INC,68 HOLMES RD,NEWINGTON,HARTFORD,CT,6111, , ,41.709940000000003,-72.743570000000005,NO,332,Fabricated Metals, , , , , , ,332813,0,0,0,0,0,1317215887120.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,8.070000000000000,0.000000000000000,8.070000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,8.070000000000000,0.000000000000000,0.180000000000000,0.000000000000000,0,55,55.619999999999997,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,8.070000000000000,0,0,0.000000000000000,0.000000000000000,8.070000000000000,0,0.000000000000000,1707,55.619999999999997,0.000000000000000,0.000000000000000,1770.690000000000100,0,ACTIVITY,0.420000000000000,NA, , ,1676,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
367,318,2017,06111HPHDN100MI,110000315720.000000000000000,SAPUTO DAIRY FOODS USA LLC,100 MILK LN,NEWINGTON,HARTFORD,CT,6111, , ,41.702579999999998,-72.749960000000002,NO,311,Food, , , , , , ,311511,0,0,0,0,0,1317216040930.000000000000000,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,34914.370000000003000,0.000000000000000,34914.370000000003000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,34914.370000000003000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,33.490000000000002,0,33.490000000000002,34914.370000000003000,0,0,0.000000000000000,0.000000000000000,34914.370000000003000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,33.490000000000002,34947.860000000001000,0,PRODUCTION,1.070000000000000,SAPUTO CHEESE USA INC,796426286, ,1676,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
368,323,2017,06111CMPNN68HOL,110000763184.000000000000000,COMPONENT TECHNOLOGIES INC,68 HOLMES RD,NEWINGTON,HARTFORD,CT,6111, , ,41.709940000000003,-72.743570000000005,NO,332,Fabricated Metals, , , , , , ,332813,0,0,0,0,0,1317215887110.000000000000000,AMMONIA,007664417,152389,NO,TRI,NO,0,NO,R,Pounds,4389.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,4389.000000000000000,383.000000000000000,0.000000000000000,383.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,383.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,4772.000000000000000,0,0,4389.000000000000000,0.000000000000000,383.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,4772.000000000000000,250,ACTIVITY,0.750000000000000,NA, , ,1676,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
369,341,2017,06111HPHDN100MI,110000315720.000000000000000,SAPUTO DAIRY FOODS USA LLC,100 MILK LN,NEWINGTON,HARTFORD,CT,6111, , ,41.702579999999998,-72.749960000000002,NO,311,Food, , , , , , ,311511,0,0,0,0,0,1317216040940.000000000000000,NITRIC ACID,007697372,152686,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,35505.459999999999000,0.000000000000000,35505.459999999999000,0,PRODUCTION,1.070000000000000,SAPUTO CHEESE USA INC,796426286, ,1676,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
370,392,2017,0611WTHSSC565CE,110044303982.000000000000000,THE SOUSA CORP,565 CEDAR STREET,NEWINGTON,HARTFORD,CT,6111, , ,41.694809999999997,-72.748689999999996,NO,332,Fabricated Metals, , , , , , ,332811,332813,0,0,0,0,1317216156860.000000000000000,AMMONIA,007664417,152389,NO,TRI,NO,0,NO,R,Pounds,1.000000000000000,1.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,2.000000000000000,0,0,2.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0, ,0.000000000000000,NA, , ,1676,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
371,121,2017,06108DRFLX95GOO,110000315631.000000000000000,DUR-A-FLEX,95 GOODWIN ST,EAST HARTFORD,HARTFORD,CT,6108, , ,41.790298000000000,-72.625343000000001,NO,325,Chemicals, , , , , , ,325510,0,0,0,0,0,1317216296700.000000000000000,METHYL METHACRYLATE,000080626,8458,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,745.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,745.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,250.000000000000000,0,0,0.000000000000000,0,250.000000000000000,745.000000000000000,0,0,745.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,469.000000000000000,1214.000000000000000,0,PRODUCTION,0.880000000000000,NA, , ,1678,09,003,510300,3,090035103003,Block Group 3,G5030,S,854839.000000000000000,0.000000000000000,+41.7839156,-072.6304108,1209,1210,1500000US090035103003,"Block Group 3, Census Tract 5103, Hartford County, Connecticut",887,31,16,5,44,28,46,29,0,688,199,0,no,889,653,434,93,0,92,0,0,34,236,72,0,0,0,0,164,0,0,0,0,0,0,0,0,090035103003
372,124,2017,06108DRFLX95GOO,110000315631.000000000000000,DUR-A-FLEX,95 GOODWIN ST,EAST HARTFORD,HARTFORD,CT,6108, , ,41.790298000000000,-72.625343000000001,NO,325,Chemicals, , , , , , ,325510,0,0,0,0,0,1317216296690.000000000000000,DIISOCYANATES,N120,649715,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,250.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,250.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,250,0.000000000000000,0,0,0.000000000000000,0,250.000000000000000,250.000000000000000,0,0,250.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,452.000000000000000,702.000000000000000,0,PRODUCTION,0.960000000000000,NA, , ,1678,09,003,510300,3,090035103003,Block Group 3,G5030,S,854839.000000000000000,0.000000000000000,+41.7839156,-072.6304108,1209,1210,1500000US090035103003,"Block Group 3, Census Tract 5103, Hartford County, Connecticut",887,31,16,5,44,28,46,29,0,688,199,0,no,889,653,434,93,0,92,0,0,34,236,72,0,0,0,0,164,0,0,0,0,0,0,0,0,090035103003
373,414,2017,0610WSTHRT42RUM,110067559109.000000000000000,EAST HARTFORD  GH BERLIN WINDWARD,42 RUMSEY RD,EAST HARTFORD,HARTFORD,CT,6108, , ,41.793210000000002,-72.618840000000006,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1317215872160.000000000000000,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0, ,0.000000000000000,BRENNTAG N.A. INC,145865148, ,1680,09,003,510300,1,090035103001,Block Group 1,G5030,S,872406.000000000000000,0.000000000000000,+41.7903166,-072.6201277,1207,1208,1500000US090035103001,"Block Group 1, Census Tract 5103, Hartford County, Connecticut",1308,178,125,50,21,85,15,14,16,804,504,0,yes,1312,1000,523,400,24,20,0,9,24,312,114,15,0,0,0,177,6,0,0,0,0,0,0,0,090035103001
