OBJECTID,Join_Count,TARGET_FID,JOIN_FID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGITI,F5_2_STACK_,F5_3_WATER,F5_4_UNDERG,F5_4_1_UNDE,F5_4_2_UNDE,F5_5_1_LAND,F5_5_1A_RCR,F5_5_1B_OTH,F5_5_2_LAND,F5_5_3_SURF,F5_5_3A_RCR,F5_5_3B_Oth,F5_5_4_OTHE,ON_SITE_RE,F6_1_POTW_T,F6_1_POTW_1,F6_1_POTW_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEAS,F8_1A_ON_SI,F8_1B_ON_SI,F8_1C_OFF_S,F8_1D_OFF_S,F8_2_ENERGY,F8_3_ENERGY,F8_4_RECYCL,F8_5_RECYCL,F8_6_TREATM,F8_7_TREATM,PROD__WAST,F8_8_ONE_TI,PROD_RATIO,F8_9_PRODUC,PARENT_COM,PARENT_C_1,Field110,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,ArcGIS_EJ_10_DBF_OID,ArcGIS_EJ_10_DBF_Field1,ArcGIS_EJ_10_DBF_GEOID,ArcGIS_EJ_10_DBF_GEO_label,ArcGIS_EJ_10_DBF_total_x,ArcGIS_EJ_10_DBF_under_50,ArcGIS_EJ_10_DBF_from_50_to,ArcGIS_EJ_10_DBF_from_75_to,ArcGIS_EJ_10_DBF_from_100_t,ArcGIS_EJ_10_DBF_from_125_t,ArcGIS_EJ_10_DBF_from_150_t,ArcGIS_EJ_10_DBF_from_175_t,ArcGIS_EJ_10_DBF_from_185_t,ArcGIS_EJ_10_DBF_from_200_u,ArcGIS_EJ_10_DBF_below_200,ArcGIS_EJ_10_DBF_fraction_b,ArcGIS_EJ_10_DBF_over_30_un,ArcGIS_EJ_10_DBF_total_y,ArcGIS_EJ_10_DBF_not_Hispan,ArcGIS_EJ_10_DBF_non_HL_whi,ArcGIS_EJ_10_DBF_non_HL_Bla,ArcGIS_EJ_10_DBF_non_HL_AIA,ArcGIS_EJ_10_DBF_non_HL_Asi,ArcGIS_EJ_10_DBF_non_HL_NHO,ArcGIS_EJ_10_DBF_non_HL_oth,ArcGIS_EJ_10_DBF_non_HL_2_p,ArcGIS_EJ_10_DBF_HL,ArcGIS_EJ_10_DBF_HL_white,ArcGIS_EJ_10_DBF_HL_Black,ArcGIS_EJ_10_DBF_HL_AIAN,ArcGIS_EJ_10_DBF_HL_Asian,ArcGIS_EJ_10_DBF_HL_NHOPI,ArcGIS_EJ_10_DBF_HL_other,ArcGIS_EJ_10_DBF_HL_2_plus,ArcGIS_EJ_10_DBF_percent_wh,ArcGIS_EJ_10_DBF_percent_Bl,ArcGIS_EJ_10_DBF_percent_HL,ArcGIS_EJ_10_DBF_percent_AI,ArcGIS_EJ_10_DBF_percent_As,ArcGIS_EJ_10_DBF_percent_NH,ArcGIS_EJ_10_DBF_percent_ot,ArcGIS_EJ_10_DBF_GEOID2_Tex
473,1,473,1770,2008,06412CRYDY67WIN,110000316104.000000000000000,PURIFICATION TECHNOLOGIES LLC,67 WINTHROP RD,CHESTER,MIDDLESEX,CT,6412, , ,41.385550000000002,-72.508820000000000,NO,325,Chemicals, , , , , , ,325199,0, ,0,0,0,1308206619620.000000000000000,METHANOL,000067561,4283,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,VWR INTERNATIONAL LLC,150982189, ,09,007,600100,3,090076001003,Block Group 3,G5030,S,24465815.000000000000000,541925.000000000000000,+41.4015267,-072.5130104,1534,1535,1500000US090076001003,"Block Group 3, Census Tract 6001, Middlesex County, Connecticut",1082,9,0,0,5,27,47,4,34,956,126,0,no,1141,1081,1076,0,5,0,0,0,0,60,29,0,31,0,0,0,0,1,0,0,0,0,0,0,090076001003
474,1,474,1770,2008,06412CRYDY67WIN,110000316104.000000000000000,PURIFICATION TECHNOLOGIES LLC,67 WINTHROP RD,CHESTER,MIDDLESEX,CT,6412, , ,41.385550000000002,-72.508820000000000,NO,325,Chemicals, , , , , , ,325199,0, ,0,0,0,1308206619630.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,VWR INTERNATIONAL LLC,150982189, ,09,007,600100,3,090076001003,Block Group 3,G5030,S,24465815.000000000000000,541925.000000000000000,+41.4015267,-072.5130104,1534,1535,1500000US090076001003,"Block Group 3, Census Tract 6001, Middlesex County, Connecticut",1082,9,0,0,5,27,47,4,34,956,126,0,no,1141,1081,1076,0,5,0,0,0,0,60,29,0,31,0,0,0,0,1,0,0,0,0,0,0,090076001003
475,1,475,377,2008,06801VTTCR7TRWB,110017718923.000000000000000,VITTA CORP,7 TROWBRIDGE DR,BETHEL,FAIRFIELD,CT,6801, , ,41.352190000000000,-73.420860000000005,NO,332,Fabricated Metals, , , , , , ,332117,327992, ,0,0,0,1308206955970.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0,0.000000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.000000000000000, ,1.000000000000000,NA, , ,09,001,200100,2,090012001002,Block Group 2,G5030,S,3580763.000000000000000,0.000000000000000,+41.3575017,-073.4240125,529,530,1500000US090012001002,"Block Group 2, Census Tract 2001, Fairfield County, Connecticut",1832,23,7,18,14,78,16,6,0,1670,162,0,no,1832,1743,1552,26,0,138,0,0,27,89,43,0,0,0,0,46,0,1,0,0,0,0,0,0,090012001002
476,1,476,377,2008,06801VTTCR7TRWB,110017718923.000000000000000,VITTA CORP,7 TROWBRIDGE DR,BETHEL,FAIRFIELD,CT,6801, , ,41.352190000000000,-73.420860000000005,NO,332,Fabricated Metals, , , , , , ,332117,327992, ,0,0,0,1308206955950.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,210.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,210.000000000000000,0.000000000000000,3090.000000000000000,0.000000000000000,0,0.000000000000000,3090.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,210.000000000000000,0,0,0.000000000000000,210.000000000000000,0.000000000000000,0,0.000000000000000,25392.900000000001000,3090.000000000000000,0.000000000000000,0.000000000000000,28692.900000000001000,0.000000000000000, ,1.000000000000000,NA, , ,09,001,200100,2,090012001002,Block Group 2,G5030,S,3580763.000000000000000,0.000000000000000,+41.3575017,-073.4240125,529,530,1500000US090012001002,"Block Group 2, Census Tract 2001, Fairfield County, Connecticut",1832,23,7,18,14,78,16,6,0,1670,162,0,no,1832,1743,1552,26,0,138,0,0,27,89,43,0,0,0,0,46,0,1,0,0,0,0,0,0,090012001002
477,1,477,2168,2008,06770DNHMC15EAS,110000317327.000000000000000,UNIMETAL SURFACE FINISHING LLC,15 E WATERBURY RD,NAUGATUCK,NEW HAVEN,CT,6770, , ,41.505519999999997,-73.024240000000006,NO,332,Fabricated Metals, , , , , , ,332813,0, ,0,0,0,1308206519490.000000000000000,NITRIC ACID,007697372,152686,NO,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,09,009,345100,4,090093451004,Block Group 4,G5030,S,5190888.000000000000000,0.000000000000000,+41.5075244,-073.0283552,2110,2111,1500000US090093451004,"Block Group 4, Census Tract 3451, New Haven County, Connecticut",1883,36,0,29,6,5,11,6,35,1755,128,0,no,1883,1827,1811,0,0,7,0,0,9,56,28,0,0,0,0,28,0,1,0,0,0,0,0,0,090093451004
478,1,478,2136,2008,06473NTDST195MC,110000316417.000000000000000,COVIDIEN LP,195 MCDERMOTT RD,NORTH HAVEN,NEW HAVEN,CT,6473, , ,41.338299999999997,-72.870099999999994,NO,339,Miscellaneous Manufacturing, , , , , , ,339112,339113, ,0,0,0,1308206506720.000000000000000,DICHLOROMETHANE,000075092,5306,YES,TRI,NO,0,YES,R,Pounds,1040.000000000000000,9360.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,10400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,6750.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6750.000000000000000,10400.000000000000000,0,0,10400.000000000000000,0.000000000000000,0.000000000000000,0,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6750.000000000000000,17170.000000000000000,0.000000000000000, ,1.080000000000000,MEDTRONIC INC,006261481, ,09,009,167300,3,090091673003,Block Group 3,G5030,S,2015609.000000000000000,0.000000000000000,+41.3432984,-072.8695075,1902,1903,1500000US090091673003,"Block Group 3, Census Tract 1673, New Haven County, Connecticut",396,14,48,0,9,70,9,0,0,246,150,0,yes,424,424,355,0,0,48,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090091673003
479,1,479,754,2008,06335DWCHMROUTE,110000315864.000000000000000,DOW NORTH AMERICA ALLYN'S POINT PLANT,1761 RTE 12,GALES FERRY,NEW LONDON,CT,6335, , ,41.441954000000003,-72.078852999999995,NO,325,Chemicals, , , , , , ,325211,326140, ,0,0,0,1308206745790.000000000000000,CUMENE,000098828,18309,YES,TRI,NO,0,NO,R,Pounds,2.000000000000000,2.000000000000000,0.500000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,4.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,6087.000000000000000,0.000000000000000,6087.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.500000000000000,0,0,4.500000000000000,0.000000000000000,0.000000000000000,400,6087.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6492.500000000000000,0.000000000000000, ,0.600000000000000,THE DOW CHEMICAL CO,001381581, ,09,011,701200,2,090117012002,Block Group 2,G5030,S,4901089.000000000000000,1278198.000000000000000,+41.4486019,-072.0708261,2337,2338,1500000US090117012002,"Block Group 2, Census Tract 7012, New London County, Connecticut",944,24,25,22,0,39,7,38,0,789,155,0,no,944,922,870,13,7,17,0,0,15,22,0,0,0,0,0,8,14,1,0,0,0,0,0,0,090117012002
480,1,480,1770,2008,06412CRYDY67WIN,110000316104.000000000000000,PURIFICATION TECHNOLOGIES LLC,67 WINTHROP RD,CHESTER,MIDDLESEX,CT,6412, , ,41.385550000000002,-72.508820000000000,NO,325,Chemicals, , , , , , ,325199,0, ,0,0,0,1308206619650.000000000000000,ACETONITRILE,000075058,5272,YES,TRI,NO,0,NO,R,Pounds,1500.000000000000000,3200.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,4700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1125.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1125.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5825.000000000000000,0,0,4700.000000000000000,0.000000000000000,1125.000000000000000,0,0.000000000000000,12000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17825.000000000000000,0.000000000000000, ,0.880000000000000,VWR INTERNATIONAL LLC,150982189, ,09,007,600100,3,090076001003,Block Group 3,G5030,S,24465815.000000000000000,541925.000000000000000,+41.4015267,-072.5130104,1534,1535,1500000US090076001003,"Block Group 3, Census Tract 6001, Middlesex County, Connecticut",1082,9,0,0,5,27,47,4,34,956,126,0,no,1141,1081,1076,0,5,0,0,0,0,60,29,0,31,0,0,0,0,1,0,0,0,0,0,0,090076001003
481,1,481,1364,2008,06010CLNHR51BRO,110002083478.000000000000000,CLEAN HARBORS OF CONNECTICUT INC,51 BRODERICK RD,BRISTOL,HARTFORD,CT,6010, , ,41.652504999999998,-72.908154999999994,NO,562,Hazardous Waste, , , , , , ,562211,0, ,0,0,0,1308206863160.000000000000000,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,217231.750000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,217246.750000000000000,0.000000000000000,0.660000000000000,0.000000000000000,0,0.000000000000000,0.660000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,217246.750000000000000,0,0,0.000000000000000,217231.750000000000000,15.000000000000000,0,0.000000000000000,0.000000000000000,0.660000000000000,0.000000000000000,0.000000000000000,217247.410000000000000,0.000000000000000, ,0.000000000000000,CLEAN HARBORS INC,157793639, ,09,003,405400,2,090034054002,Block Group 2,G5030,S,3958200.000000000000000,34614.000000000000000,+41.6549116,-072.9083874,671,672,1500000US090034054002,"Block Group 2, Census Tract 4054, Hartford County, Connecticut",2701,63,46,10,48,123,142,19,85,2165,536,0,no,2701,2652,2313,164,0,90,0,0,85,49,22,8,0,0,0,19,0,1,0,0,0,0,0,0,090034054002
482,1,482,1676,2008,06111HPHDN100MI,110000315720.000000000000000,SAPUTO DAIRY FOODS USA LLC,100 MILK LN,NEWINGTON,HARTFORD,CT,6111, , ,41.702579999999998,-72.749960000000002,NO,311,Food, , , , , , ,311511,0, ,0,0,0,1308206964330.000000000000000,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27950.000000000000000,27950.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27950.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27950.000000000000000,27950.000000000000000,0.000000000000000, ,0.980000000000000,SAPUTO CHEESE USA INC,796426286, ,09,003,494600,9,090034946009,Block Group 9,G5030,S,4276340.000000000000000,0.000000000000000,+41.7046386,-072.7480264,1037,1038,1500000US090034946009,"Block Group 9, Census Tract 4946, Hartford County, Connecticut",1406,35,12,14,53,44,38,5,25,1180,226,0,no,1406,1354,1310,19,0,0,0,9,16,52,12,13,0,0,0,27,0,1,0,0,0,0,0,0,090034946009
483,1,483,754,2008,06335DWCHMROUTE,110000315864.000000000000000,DOW NORTH AMERICA ALLYN'S POINT PLANT,1761 RTE 12,GALES FERRY,NEW LONDON,CT,6335, , ,41.441954000000003,-72.078852999999995,NO,325,Chemicals, , , , , , ,325211,326140, ,0,0,0,1308206745770.000000000000000,ACRYLIC ACID,000079107,7617,YES,TRI,NO,0,NO,R,Pounds,5.000000000000000,15.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,0,0,20.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000, ,0.900000000000000,THE DOW CHEMICAL CO,001381581, ,09,011,701200,2,090117012002,Block Group 2,G5030,S,4901089.000000000000000,1278198.000000000000000,+41.4486019,-072.0708261,2337,2338,1500000US090117012002,"Block Group 2, Census Tract 7012, New London County, Connecticut",944,24,25,22,0,39,7,38,0,789,155,0,no,944,922,870,13,7,17,0,0,15,22,0,0,0,0,0,8,14,1,0,0,0,0,0,0,090117012002
484,1,484,2123,2008,06702SPCLT574EA,110000317096.000000000000000,EYELET DESIGN INC,574 E MAIN ST,WATERBURY,NEW HAVEN,CT,6702, , ,41.553959999999996,-73.029809999999998,NO,331,Primary Metals, , , , , , ,331316,0, ,0,0,0,1308206955000.000000000000000,TRICHLOROETHYLENE,000079016,7526,YES,TRI,NO,0,YES,R,Pounds,5040.000000000000000,5670.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,10710.000000000000000,0.000000000000000,1890.000000000000000,1890.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1890.000000000000000,10710.000000000000000,0,0,10710.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,48669.000000000000000,0.000000000000000,0.000000000000000,1890.000000000000000,61269.000000000000000,0.000000000000000, ,7.700000000000000,NA,NA, ,09,009,350400,2,090093504002,Block Group 2,G5030,S,76125.000000000000000,0.000000000000000,+41.5552410,-073.0290849,2158,2159,1500000US090093504002,"Block Group 2, Census Tract 3504, New Haven County, Connecticut",648,143,101,10,92,12,0,31,41,218,430,1,yes,648,282,25,257,0,0,0,0,0,366,7,0,24,0,0,320,15,0,0,1,0,0,0,0,090093504002
485,1,485,2136,2008,06473NTDST195MC,110000316417.000000000000000,COVIDIEN LP,195 MCDERMOTT RD,NORTH HAVEN,NEW HAVEN,CT,6473, , ,41.338299999999997,-72.870099999999994,NO,339,Miscellaneous Manufacturing, , , , , , ,339112,339113, ,0,0,0,1308206506750.000000000000000,ETHYLENE OXIDE,000075218,5405,YES,TRI,NO,0,YES,R,Pounds,10.000000000000000,430.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,440.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,440.000000000000000,0,0,440.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,220.000000000000000,0.000000000000000,37700.000000000000000,0.000000000000000,38360.000000000000000,0.000000000000000, ,0.990000000000000,MEDTRONIC INC,006261481, ,09,009,167300,3,090091673003,Block Group 3,G5030,S,2015609.000000000000000,0.000000000000000,+41.3432984,-072.8695075,1902,1903,1500000US090091673003,"Block Group 3, Census Tract 1673, New Haven County, Connecticut",396,14,48,0,9,70,9,0,0,246,150,0,yes,424,424,355,0,0,48,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090091673003
486,1,486,673,2008,06340PFZRNEASTE,110000315891.000000000000000,PFIZER INC GROTON SITE,445 EASTERN POINT RD MS4157,GROTON,NEW LONDON,CT,6340, , ,41.331456000000003,-72.077832999999998,NO,325,Chemicals, , , , , , ,325412,0, ,0,0,0,1308206907810.000000000000000,METHYL ISOBUTYL KETONE,000108101,24851,YES,TRI,NO,0,NO,R,Pounds,5.000000000000000,750.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,755.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,500.000000000000000,29500.000000000000000,755.000000000000000,0,0,600.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29000.000000000000000,29600.000000000000000,0.000000000000000, ,0.000000000000000,PFIZER INC,001326495, ,09,011,702600,1,090117026001,Block Group 1,G5030,S,1361578.000000000000000,1479284.000000000000000,+41.3302850,-072.0770557,2353,2354,1500000US090117026001,"Block Group 1, Census Tract 7026, New London County, Connecticut",684,0,0,0,0,5,0,0,0,679,5,0,no,1415,1366,1229,70,7,24,0,7,29,49,0,0,12,0,0,37,0,1,0,0,0,0,0,0,090117026001
